Timestamp,Human readable date,38001c001851373237343331_pedestrians,context_38001c001851373237343331_pedestrians
1.58706E+12,4/16/20 11:17,1883,{}
1.58706E+12,4/16/20 11:18,1884,{}
1.58706E+12,4/16/20 11:18,1885,{}
1.58706E+12,4/16/20 11:18,1886,{}
1.58706E+12,4/16/20 11:20,1887,{}
1.58706E+12,4/16/20 11:20,1888,{}
1.58706E+12,4/16/20 11:20,1889,{}
1.58706E+12,4/16/20 11:22,1890,{}
1.58707E+12,4/16/20 13:06,1891,{}
1.58708E+12,4/16/20 16:03,1892,{}
1.58708E+12,4/16/20 17:31,1893,{}
1.58708E+12,4/16/20 17:31,1894,{}
1.58708E+12,4/16/20 17:44,1895,{}
1.58709E+12,4/16/20 18:06,1896,{}
1.58709E+12,4/16/20 18:06,1897,{}
1.58709E+12,4/16/20 19:52,1898,{}
1.58709E+12,4/16/20 19:52,1899,{}
1.58709E+12,4/16/20 19:55,1900,{}
1.58709E+12,4/16/20 19:56,1901,{}
1.58709E+12,4/16/20 20:06,1902,{}
1.58709E+12,4/16/20 20:06,1903,{}
1.58709E+12,4/16/20 20:07,1904,{}
1.58709E+12,4/16/20 20:18,1905,{}
1.58709E+12,4/16/20 20:31,1906,{}
1.58709E+12,4/16/20 20:31,1907,{}
1.5871E+12,4/16/20 21:15,1908,{}
1.5871E+12,4/16/20 21:15,1909,{}
1.5871E+12,4/16/20 23:19,1910,{}
1.5871E+12,4/16/20 23:23,1911,{}
1.5871E+12,4/16/20 23:26,1912,{}
1.58711E+12,4/16/20 23:42,1913,{}
1.58713E+12,4/17/20 6:20,1914,{}
1.58714E+12,4/17/20 8:20,1915,{}
1.58714E+12,4/17/20 8:20,1916,{}
1.58714E+12,4/17/20 8:20,1917,{}
1.58714E+12,4/17/20 8:20,1918,{}
1.58714E+12,4/17/20 8:20,1919,{}
1.58714E+12,4/17/20 8:20,1920,{}
1.58714E+12,4/17/20 9:09,1921,{}
1.58714E+12,4/17/20 9:09,1922,{}
1.58714E+12,4/17/20 9:11,1923,{}
1.58714E+12,4/17/20 9:55,1924,{}
1.58714E+12,4/17/20 9:55,1925,{}
1.58714E+12,4/17/20 10:16,1926,{}
1.58714E+12,4/17/20 10:16,1927,{}
1.58714E+12,4/17/20 10:16,1928,{}
1.58715E+12,4/17/20 10:55,1929,{}
1.58716E+12,4/17/20 14:24,1930,{}
1.58716E+12,4/17/20 15:29,1931,{}
1.58716E+12,4/17/20 15:29,1932,{}
1.58716E+12,4/17/20 15:30,1933,{}
1.58716E+12,4/17/20 15:33,1934,{}
1.58716E+12,4/17/20 15:34,1935,{}
1.58716E+12,4/17/20 15:49,1936,{}
1.58716E+12,4/17/20 15:51,1937,{}
1.58716E+12,4/17/20 15:51,1938,{}
1.58717E+12,4/17/20 16:41,1939,{}
1.58717E+12,4/17/20 16:41,1940,{}
1.58717E+12,4/17/20 17:06,1941,{}
1.58717E+12,4/17/20 17:11,1942,{}
1.58717E+12,4/17/20 17:11,1943,{}
1.58717E+12,4/17/20 17:36,1944,{}
1.58717E+12,4/17/20 17:36,1945,{}
1.58717E+12,4/17/20 18:01,1946,{}
1.58717E+12,4/17/20 18:07,1947,{}
1.58717E+12,4/17/20 18:11,1948,{}
1.58717E+12,4/17/20 18:16,1949,{}
1.58717E+12,4/17/20 18:18,1950,{}
1.58717E+12,4/17/20 18:21,1951,{}
1.58717E+12,4/17/20 18:33,1952,{}
1.58717E+12,4/17/20 18:36,1953,{}
1.58718E+12,4/17/20 19:51,1954,{}
1.58718E+12,4/17/20 20:12,1955,{}
1.58718E+12,4/17/20 20:12,1956,{}
1.58719E+12,4/17/20 23:41,1957,{}
1.58719E+12,4/17/20 23:56,1958,{}
1.58719E+12,4/17/20 23:56,1959,{}
1.58722E+12,4/18/20 7:41,1960,{}
1.58722E+12,4/18/20 8:30,1961,{}
1.58723E+12,4/18/20 9:22,1962,{}
1.58723E+12,4/18/20 9:22,1963,{}
1.58723E+12,4/18/20 9:45,1964,{}
1.58723E+12,4/18/20 10:48,1965,{}
1.58723E+12,4/18/20 10:48,1966,{}
1.58723E+12,4/18/20 10:50,1967,{}
1.58723E+12,4/18/20 10:58,1968,{}
1.58723E+12,4/18/20 10:58,1969,{}
1.58723E+12,4/18/20 10:59,1970,{}
1.58723E+12,4/18/20 10:59,1971,{}
1.58723E+12,4/18/20 11:08,1972,{}
1.58723E+12,4/18/20 11:08,1973,{}
1.58723E+12,4/18/20 11:24,1974,{}
1.58724E+12,4/18/20 11:43,1975,{}
1.58724E+12,4/18/20 11:44,1976,{}
1.58724E+12,4/18/20 11:46,1977,{}
1.58724E+12,4/18/20 11:47,1978,{}
1.58724E+12,4/18/20 11:47,1979,{}
1.58724E+12,4/18/20 11:47,1980,{}
1.58724E+12,4/18/20 11:48,1981,{}
1.58724E+12,4/18/20 12:05,1982,{}
1.58724E+12,4/18/20 12:07,1983,{}
1.58724E+12,4/18/20 12:12,1984,{}
1.58724E+12,4/18/20 12:14,1985,{}
1.58724E+12,4/18/20 12:26,1986,{}
1.58724E+12,4/18/20 12:35,1987,{}
1.58724E+12,4/18/20 12:56,1988,{}
1.58724E+12,4/18/20 12:56,1989,{}
1.58724E+12,4/18/20 13:13,1990,{}
1.58724E+12,4/18/20 13:37,1991,{}
1.58724E+12,4/18/20 13:41,1992,{}
1.58724E+12,4/18/20 13:56,1993,{}
1.58724E+12,4/18/20 14:01,1994,{}
1.58724E+12,4/18/20 14:08,1995,{}
1.58724E+12,4/18/20 14:08,1996,{}
1.58724E+12,4/18/20 14:08,1997,{}
1.58724E+12,4/18/20 14:16,1998,{}
1.58725E+12,4/18/20 14:25,1999,{}
1.58725E+12,4/18/20 14:26,2000,{}
1.58725E+12,4/18/20 14:31,2001,{}
1.58725E+12,4/18/20 14:52,2002,{}
1.58725E+12,4/18/20 15:01,2003,{}
1.58725E+12,4/18/20 15:20,2004,{}
1.58725E+12,4/18/20 15:43,2005,{}
1.58725E+12,4/18/20 16:01,2006,{}
1.58725E+12,4/18/20 16:01,2007,{}
1.58725E+12,4/18/20 16:01,2008,{}
1.58725E+12,4/18/20 16:01,2009,{}
1.58725E+12,4/18/20 16:01,2010,{}
1.58725E+12,4/18/20 16:01,2011,{}
1.58725E+12,4/18/20 16:03,2012,{}
1.58725E+12,4/18/20 17:04,2013,{}
1.58725E+12,4/18/20 17:05,2014,{}
1.58726E+12,4/18/20 17:57,2017,{}
1.58726E+12,4/18/20 18:00,2018,{}
1.58726E+12,4/18/20 18:00,2019,{}
1.58726E+12,4/18/20 18:15,2020,{}
1.58726E+12,4/18/20 18:15,2021,{}
1.58726E+12,4/18/20 18:18,2022,{}
1.58727E+12,4/18/20 20:18,2023,{}
1.58727E+12,4/18/20 20:37,2024,{}
1.58728E+12,4/18/20 22:55,2025,{}
1.58728E+12,4/18/20 22:55,2026,{}
1.58728E+12,4/18/20 23:07,2027,{}
1.58728E+12,4/19/20 0:40,2028,{}
1.58728E+12,4/19/20 0:40,2029,{}
1.58729E+12,4/19/20 3:17,2030,{}
1.58731E+12,4/19/20 9:02,2031,{}
1.58731E+12,4/19/20 9:40,2032,{}
1.58731E+12,4/19/20 9:40,2033,{}
1.58732E+12,4/19/20 10:03,2034,{}
1.58732E+12,4/19/20 10:04,2035,{}
1.58732E+12,4/19/20 10:05,2036,{}
1.58732E+12,4/19/20 10:17,2037,{}
1.58732E+12,4/19/20 10:21,2038,{}
1.58732E+12,4/19/20 10:21,2039,{}
1.58732E+12,4/19/20 10:23,2040,{}
1.58732E+12,4/19/20 10:23,2041,{}
1.58732E+12,4/19/20 10:31,2042,{}
1.58732E+12,4/19/20 10:31,2043,{}
1.58732E+12,4/19/20 10:32,2044,{}
1.58732E+12,4/19/20 10:32,2045,{}
1.58732E+12,4/19/20 10:38,2046,{}
1.58732E+12,4/19/20 10:39,2047,{}
1.58732E+12,4/19/20 11:12,2048,{}
1.58732E+12,4/19/20 11:17,2049,{}
1.58732E+12,4/19/20 11:18,2050,{}
1.58732E+12,4/19/20 11:18,2051,{}
1.58732E+12,4/19/20 11:19,2052,{}
1.58732E+12,4/19/20 11:30,2053,{}
1.58732E+12,4/19/20 11:31,2054,{}
1.58732E+12,4/19/20 11:55,2055,{}
1.58732E+12,4/19/20 12:13,2056,{}
1.58732E+12,4/19/20 12:14,2057,{}
1.58732E+12,4/19/20 12:16,2058,{}
1.58732E+12,4/19/20 12:22,2059,{}
1.58732E+12,4/19/20 12:26,2060,{}
1.58733E+12,4/19/20 12:40,2061,{}
1.58733E+12,4/19/20 12:43,2062,{}
1.58733E+12,4/19/20 12:44,2063,{}
1.58733E+12,4/19/20 12:46,2064,{}
1.58733E+12,4/19/20 13:06,2065,{}
1.58733E+12,4/19/20 13:22,2066,{}
1.58733E+12,4/19/20 13:34,2067,{}
1.58733E+12,4/19/20 13:56,2068,{}
1.58733E+12,4/19/20 13:56,2069,{}
1.58733E+12,4/19/20 13:57,2070,{}
1.58733E+12,4/19/20 13:58,2071,{}
1.58733E+12,4/19/20 13:59,2072,{}
1.58733E+12,4/19/20 13:59,2073,{}
1.58733E+12,4/19/20 14:00,2074,{}
1.58733E+12,4/19/20 14:27,2075,{}
1.58733E+12,4/19/20 15:01,2076,{}
1.58733E+12,4/19/20 15:05,2077,{}
1.58733E+12,4/19/20 15:21,2078,{}
1.58734E+12,4/19/20 15:27,2079,{}
1.58734E+12,4/19/20 15:27,2080,{}
1.58734E+12,4/19/20 15:28,2081,{}
1.58734E+12,4/19/20 15:33,2082,{}
1.58734E+12,4/19/20 15:34,2083,{}
1.58734E+12,4/19/20 15:34,2084,{}
1.58734E+12,4/19/20 15:37,2085,{}
1.58734E+12,4/19/20 15:38,2086,{}
1.58734E+12,4/19/20 15:38,2087,{}
1.58734E+12,4/19/20 15:40,2088,{}
1.58734E+12,4/19/20 15:40,2089,{}
1.58734E+12,4/19/20 15:43,2090,{}
1.58734E+12,4/19/20 15:44,2091,{}
1.58734E+12,4/19/20 15:45,2092,{}
1.58734E+12,4/19/20 15:45,2093,{}
1.58734E+12,4/19/20 15:47,2094,{}
1.58734E+12,4/19/20 15:53,2095,{}
1.58734E+12,4/19/20 15:53,2096,{}
1.58734E+12,4/19/20 15:53,2097,{}
1.58734E+12,4/19/20 15:53,2098,{}
1.58734E+12,4/19/20 15:54,2099,{}
1.58734E+12,4/19/20 15:55,2100,{}
1.58734E+12,4/19/20 17:50,2101,{}
1.58735E+12,4/19/20 18:24,2102,{}
1.58735E+12,4/19/20 19:23,2103,{}
1.58735E+12,4/19/20 20:20,2104,{}
1.58735E+12,4/19/20 20:20,2105,{}
1.58735E+12,4/19/20 20:20,2106,{}
1.58735E+12,4/19/20 20:33,2107,{}
1.58735E+12,4/19/20 20:34,2108,{}
1.58735E+12,4/19/20 20:34,2109,{}
1.58736E+12,4/19/20 21:24,2110,{}
1.58736E+12,4/19/20 23:05,2111,{}
1.58736E+12,4/19/20 23:40,2112,{}
1.58737E+12,4/19/20 23:57,2113,{}
1.58737E+12,4/20/20 0:00,2114,{}
1.58739E+12,4/20/20 7:07,2115,{}
1.5874E+12,4/20/20 8:18,2116,{}
1.5874E+12,4/20/20 8:18,2117,{}
1.5874E+12,4/20/20 8:18,2118,{}
1.5874E+12,4/20/20 8:54,2119,{}
1.5874E+12,4/20/20 8:54,2120,{}
1.5874E+12,4/20/20 8:55,2121,{}
1.5874E+12,4/20/20 10:21,2122,{}
1.5874E+12,4/20/20 10:22,2123,{}
1.5874E+12,4/20/20 10:22,2124,{}
1.5874E+12,4/20/20 10:36,2125,{}
1.58741E+12,4/20/20 10:51,2126,{}
1.58741E+12,4/20/20 11:02,2127,{}
1.58741E+12,4/20/20 11:14,2128,{}
1.58741E+12,4/20/20 11:14,2129,{}
1.58741E+12,4/20/20 11:25,2130,{}
1.58741E+12,4/20/20 12:13,2131,{}
1.58741E+12,4/20/20 12:47,2132,{}
1.58741E+12,4/20/20 13:14,2133,{}
1.58741E+12,4/20/20 13:21,2134,{}
1.58741E+12,4/20/20 13:29,2135,{}
1.58741E+12,4/20/20 13:29,2136,{}
1.58741E+12,4/20/20 13:34,2137,{}
1.58742E+12,4/20/20 13:46,2138,{}
1.58742E+12,4/20/20 13:52,2139,{}
1.58742E+12,4/20/20 13:54,2140,{}
1.58742E+12,4/20/20 14:12,2141,{}
1.58742E+12,4/20/20 14:30,2142,{}
1.58742E+12,4/20/20 14:39,2143,{}
1.58742E+12,4/20/20 14:39,2144,{}
1.58742E+12,4/20/20 14:40,2145,{}
1.58742E+12,4/20/20 14:40,2146,{}
1.58742E+12,4/20/20 14:53,2147,{}
1.58742E+12,4/20/20 14:53,2148,{}
1.58742E+12,4/20/20 14:54,2149,{}
1.58743E+12,4/20/20 16:39,2150,{}
1.58743E+12,4/20/20 17:54,2151,{}
1.58743E+12,4/20/20 18:09,2152,{}
1.58743E+12,4/20/20 18:19,2153,{}
1.58743E+12,4/20/20 19:08,2154,{}
1.58744E+12,4/20/20 20:21,2155,{}
1.58744E+12,4/20/20 21:20,2156,{}
1.58745E+12,4/20/20 22:14,2157,{}
1.58745E+12,4/20/20 22:47,2158,{}
1.58745E+12,4/20/20 22:57,2159,{}
1.58745E+12,4/20/20 22:58,2160,{}
1.58745E+12,4/20/20 22:58,2161,{}
1.58745E+12,4/20/20 23:08,2162,{}
1.58745E+12,4/20/20 23:22,2163,{}
1.58745E+12,4/20/20 23:22,2164,{}
1.58745E+12,4/20/20 23:22,2165,{}
1.58745E+12,4/20/20 23:22,2166,{}
1.58748E+12,4/21/20 6:54,2167,{}
1.58748E+12,4/21/20 7:16,2168,{}
1.58748E+12,4/21/20 7:52,2169,{}
1.58748E+12,4/21/20 7:52,2170,{}
1.58748E+12,4/21/20 7:53,2171,{}
1.58748E+12,4/21/20 8:56,2172,{}
1.58748E+12,4/21/20 8:57,2173,{}
1.58749E+12,4/21/20 9:26,2174,{}
1.58749E+12,4/21/20 9:34,2175,{}
1.58749E+12,4/21/20 10:16,2176,{}
1.58749E+12,4/21/20 10:55,2177,{}
1.58749E+12,4/21/20 10:57,2178,{}
1.58749E+12,4/21/20 11:00,2179,{}
1.58749E+12,4/21/20 11:05,2180,{}
1.58749E+12,4/21/20 11:19,2181,{}
1.58749E+12,4/21/20 11:30,2182,{}
1.58749E+12,4/21/20 11:39,2183,{}
1.58749E+12,4/21/20 11:40,2184,{}
1.58749E+12,4/21/20 11:43,2185,{}
1.58749E+12,4/21/20 11:45,2186,{}
1.58749E+12,4/21/20 11:49,2187,{}
1.5875E+12,4/21/20 11:52,2188,{}
1.5875E+12,4/21/20 11:57,2189,{}
1.5875E+12,4/21/20 12:01,2190,{}
1.5875E+12,4/21/20 12:02,2191,{}
1.5875E+12,4/21/20 12:06,2192,{}
1.5875E+12,4/21/20 12:09,2193,{}
1.5875E+12,4/21/20 12:16,2194,{}
1.5875E+12,4/21/20 12:19,2195,{}
1.5875E+12,4/21/20 12:20,2196,{}
1.5875E+12,4/21/20 12:26,2197,{}
1.5875E+12,4/21/20 12:50,2198,{}
1.5875E+12,4/21/20 12:50,2199,{}
1.5875E+12,4/21/20 12:51,2200,{}
1.5875E+12,4/21/20 13:50,2201,{}
1.5875E+12,4/21/20 13:57,2202,{}
1.5875E+12,4/21/20 14:05,2203,{}
1.5875E+12,4/21/20 14:06,2204,{}
1.58751E+12,4/21/20 14:44,2205,{}
1.58751E+12,4/21/20 14:54,2206,{}
1.58751E+12,4/21/20 14:55,2207,{}
1.58751E+12,4/21/20 15:03,2208,{}
1.58751E+12,4/21/20 15:07,2209,{}
1.58751E+12,4/21/20 15:08,2210,{}
1.58751E+12,4/21/20 15:27,2211,{}
1.58751E+12,4/21/20 15:28,2212,{}
1.58751E+12,4/21/20 15:28,2213,{}
1.58751E+12,4/21/20 15:28,2214,{}
1.58751E+12,4/21/20 15:30,2215,{}
1.58751E+12,4/21/20 15:32,2216,{}
1.58751E+12,4/21/20 15:32,2217,{}
1.58751E+12,4/21/20 15:32,2218,{}
1.58751E+12,4/21/20 15:32,2219,{}
1.58751E+12,4/21/20 15:33,2220,{}
1.58751E+12,4/21/20 15:33,2221,{}
1.58751E+12,4/21/20 15:35,2222,{}
1.58751E+12,4/21/20 15:35,2223,{}
1.58751E+12,4/21/20 15:35,2224,{}
1.58751E+12,4/21/20 15:35,2225,{}
1.58751E+12,4/21/20 15:35,2226,{}
1.58751E+12,4/21/20 15:36,2227,{}
1.58751E+12,4/21/20 15:36,2228,{}
1.58751E+12,4/21/20 15:36,2229,{}
1.58751E+12,4/21/20 15:37,2230,{}
1.58751E+12,4/21/20 15:37,2231,{}
1.58751E+12,4/21/20 15:38,2232,{}
1.58751E+12,4/21/20 15:39,2233,{}
1.58751E+12,4/21/20 15:39,2234,{}
1.58751E+12,4/21/20 15:39,2235,{}
1.58751E+12,4/21/20 15:39,2236,{}
1.58751E+12,4/21/20 15:39,2237,{}
1.58751E+12,4/21/20 15:40,2238,{}
1.58751E+12,4/21/20 15:40,2239,{}
1.58751E+12,4/21/20 15:40,2240,{}
1.58751E+12,4/21/20 15:40,2241,{}
1.58751E+12,4/21/20 15:40,2242,{}
1.58751E+12,4/21/20 15:40,2243,{}
1.58751E+12,4/21/20 15:42,2244,{}
1.58751E+12,4/21/20 15:42,2245,{}
1.58751E+12,4/21/20 15:42,2246,{}
1.58751E+12,4/21/20 15:42,2247,{}
1.58751E+12,4/21/20 15:42,2248,{}
1.58751E+12,4/21/20 15:42,2249,{}
1.58751E+12,4/21/20 15:42,2250,{}
1.58751E+12,4/21/20 15:42,2251,{}
1.58751E+12,4/21/20 15:42,2252,{}
1.58751E+12,4/21/20 15:42,2253,{}
1.58751E+12,4/21/20 15:42,2254,{}
1.58751E+12,4/21/20 15:43,2255,{}
1.58751E+12,4/21/20 15:43,2256,{}
1.58751E+12,4/21/20 15:43,2257,{}
1.58751E+12,4/21/20 15:43,2258,{}
1.58751E+12,4/21/20 15:43,2259,{}
1.58751E+12,4/21/20 15:43,2260,{}
1.58751E+12,4/21/20 15:46,2261,{}
1.58751E+12,4/21/20 16:08,2262,{}
1.58752E+12,4/21/20 17:27,2263,{}
1.58752E+12,4/21/20 17:27,2264,{}
1.58752E+12,4/21/20 18:05,2265,{}
1.58752E+12,4/21/20 18:05,2266,{}
1.58752E+12,4/21/20 18:05,2267,{}
1.58752E+12,4/21/20 18:07,2268,{}
1.58752E+12,4/21/20 18:09,2269,{}
1.58752E+12,4/21/20 18:10,2270,{}
1.58752E+12,4/21/20 18:11,2271,{}
1.58752E+12,4/21/20 18:14,2272,{}
1.58752E+12,4/21/20 18:14,2273,{}
1.58752E+12,4/21/20 18:24,2274,{}
1.58752E+12,4/21/20 18:24,2275,{}
1.58752E+12,4/21/20 18:25,2276,{}
1.58752E+12,4/21/20 18:26,2277,{}
1.58752E+12,4/21/20 18:27,2278,{}
1.58752E+12,4/21/20 18:28,2279,{}
1.58752E+12,4/21/20 18:28,2280,{}
1.58752E+12,4/21/20 18:28,2281,{}
1.58752E+12,4/21/20 18:28,2282,{}
1.58752E+12,4/21/20 18:29,2283,{}
1.58752E+12,4/21/20 18:29,2284,{}
1.58752E+12,4/21/20 18:32,2285,{}
1.58752E+12,4/21/20 18:32,2286,{}
1.58752E+12,4/21/20 18:36,2287,{}
1.58752E+12,4/21/20 18:36,2288,{}
1.58752E+12,4/21/20 18:36,2289,{}
1.58752E+12,4/21/20 18:36,2290,{}
1.58752E+12,4/21/20 18:36,2291,{}
1.58752E+12,4/21/20 18:36,2292,{}
1.58752E+12,4/21/20 18:36,2293,{}
1.58752E+12,4/21/20 18:36,2294,{}
1.58752E+12,4/21/20 18:36,2295,{}
1.58752E+12,4/21/20 18:36,2296,{}
1.58752E+12,4/21/20 18:37,2297,{}
1.58752E+12,4/21/20 18:37,2298,{}
1.58752E+12,4/21/20 18:37,2299,{}
1.58752E+12,4/21/20 18:37,2300,{}
1.58752E+12,4/21/20 18:38,2301,{}
1.58752E+12,4/21/20 18:38,2302,{}
1.58752E+12,4/21/20 18:39,2303,{}
1.58752E+12,4/21/20 19:37,2304,{}
1.58753E+12,4/21/20 20:47,2305,{}
1.58753E+12,4/21/20 21:41,2306,{}
1.58753E+12,4/21/20 22:48,2307,{}
1.58754E+12,4/21/20 22:58,2308,{}
1.58754E+12,4/21/20 23:04,2309,{}
1.58754E+12,4/21/20 23:06,2310,{}
1.58754E+12,4/21/20 23:06,2311,{}
1.58754E+12,4/21/20 23:06,2312,{}
1.58754E+12,4/21/20 23:06,2313,{}
1.58754E+12,4/21/20 23:06,2314,{}
1.58756E+12,4/22/20 5:38,2315,{}
1.58757E+12,4/22/20 7:16,2316,{}
1.58757E+12,4/22/20 7:53,2317,{}
1.58757E+12,4/22/20 7:55,2318,{}
1.58757E+12,4/22/20 8:22,2319,{}
1.58757E+12,4/22/20 8:24,2320,{}
1.58757E+12,4/22/20 8:26,2321,{}
1.58757E+12,4/22/20 8:30,2322,{}
1.58757E+12,4/22/20 8:32,2323,{}
1.58757E+12,4/22/20 8:34,2324,{}
1.58757E+12,4/22/20 8:35,2325,{}
1.58757E+12,4/22/20 8:36,2326,{}
1.58757E+12,4/22/20 8:41,2327,{}
1.58757E+12,4/22/20 9:03,2328,{}
1.58757E+12,4/22/20 9:04,2329,{}
1.58757E+12,4/22/20 9:06,2330,{}
1.58757E+12,4/22/20 9:07,2331,{}
1.58757E+12,4/22/20 9:09,2332,{}
1.58757E+12,4/22/20 9:18,2333,{}
1.58757E+12,4/22/20 9:19,2334,{}
1.58757E+12,4/22/20 9:41,2335,{}
1.58757E+12,4/22/20 9:49,2336,{}
1.58758E+12,4/22/20 10:05,2337,{}
1.58758E+12,4/22/20 10:23,2338,{}
1.58758E+12,4/22/20 10:46,2339,{}
1.58758E+12,4/22/20 10:51,2340,{}
1.58758E+12,4/22/20 10:58,2341,{}
1.58758E+12,4/22/20 11:00,2342,{}
1.58758E+12,4/22/20 11:00,2343,{}
1.58758E+12,4/22/20 11:05,2344,{}
1.58758E+12,4/22/20 11:09,2345,{}
1.58758E+12,4/22/20 11:18,2346,{}
1.58758E+12,4/22/20 11:26,2347,{}
1.58758E+12,4/22/20 11:27,2348,{}
1.58758E+12,4/22/20 11:29,2349,{}
1.58758E+12,4/22/20 11:36,2350,{}
1.58758E+12,4/22/20 11:36,2351,{}
1.58758E+12,4/22/20 11:37,2352,{}
1.58758E+12,4/22/20 11:37,2353,{}
1.58758E+12,4/22/20 11:39,2354,{}
1.58758E+12,4/22/20 11:40,2355,{}
1.58758E+12,4/22/20 11:41,2356,{}
1.58758E+12,4/22/20 11:42,2357,{}
1.58758E+12,4/22/20 11:42,2358,{}
1.58758E+12,4/22/20 11:44,2359,{}
1.58758E+12,4/22/20 11:47,2360,{}
1.58758E+12,4/22/20 11:55,2361,{}
1.58758E+12,4/22/20 11:56,2362,{}
1.58758E+12,4/22/20 11:59,2363,{}
1.58758E+12,4/22/20 12:03,2364,{}
1.58758E+12,4/22/20 12:03,2365,{}
1.58758E+12,4/22/20 12:04,2366,{}
1.58758E+12,4/22/20 12:04,2367,{}
1.58758E+12,4/22/20 12:07,2368,{}
1.58758E+12,4/22/20 12:16,2369,{}
1.58758E+12,4/22/20 12:19,2370,{}
1.58759E+12,4/22/20 13:29,2371,{}
1.58759E+12,4/22/20 13:29,2372,{}
1.58759E+12,4/22/20 13:29,2373,{}
1.58759E+12,4/22/20 13:31,2374,{}
1.58759E+12,4/22/20 13:31,2375,{}
1.58759E+12,4/22/20 13:49,2376,{}
1.58759E+12,4/22/20 13:49,2377,{}
1.58759E+12,4/22/20 13:49,2378,{}
1.58759E+12,4/22/20 13:49,2379,{}
1.58759E+12,4/22/20 13:50,2380,{}
1.58759E+12,4/22/20 13:50,2381,{}
1.58759E+12,4/22/20 13:50,2382,{}
1.58759E+12,4/22/20 13:59,2383,{}
1.58759E+12,4/22/20 14:31,2384,{}
1.58759E+12,4/22/20 14:35,2385,{}
1.58759E+12,4/22/20 14:36,2386,{}
1.58759E+12,4/22/20 14:37,2387,{}
1.58759E+12,4/22/20 14:37,2388,{}
1.58759E+12,4/22/20 14:37,2389,{}
1.58759E+12,4/22/20 14:37,2390,{}
1.58759E+12,4/22/20 14:37,2391,{}
1.58759E+12,4/22/20 14:37,2392,{}
1.58759E+12,4/22/20 14:37,2393,{}
1.58759E+12,4/22/20 14:37,2394,{}
1.58759E+12,4/22/20 14:37,2395,{}
1.58759E+12,4/22/20 14:37,2396,{}
1.58759E+12,4/22/20 14:37,2397,{}
1.58759E+12,4/22/20 14:37,2398,{}
1.58759E+12,4/22/20 14:47,2399,{}
1.58759E+12,4/22/20 14:48,2400,{}
1.58759E+12,4/22/20 14:48,2401,{}
1.58759E+12,4/22/20 14:48,2402,{}
1.58759E+12,4/22/20 14:48,2403,{}
1.58759E+12,4/22/20 14:50,2404,{}
1.58759E+12,4/22/20 14:50,2405,{}
1.58759E+12,4/22/20 14:50,2406,{}
1.58759E+12,4/22/20 14:54,2407,{}
1.58759E+12,4/22/20 14:54,2408,{}
1.58759E+12,4/22/20 14:55,2409,{}
1.58759E+12,4/22/20 14:55,2410,{}
1.58759E+12,4/22/20 14:56,2411,{}
1.58759E+12,4/22/20 14:58,2412,{}
1.58759E+12,4/22/20 14:58,2413,{}
1.5876E+12,4/22/20 17:02,2414,{}
1.5876E+12,4/22/20 17:11,2415,{}
1.5876E+12,4/22/20 17:28,2416,{}
1.5876E+12,4/22/20 18:09,2417,{}
1.5876E+12,4/22/20 18:10,2418,{}
1.58761E+12,4/22/20 19:20,2419,{}
1.58761E+12,4/22/20 19:21,2420,{}
1.58761E+12,4/22/20 19:59,2421,{}
1.58761E+12,4/22/20 21:01,2422,{}
1.58761E+12,4/22/20 21:03,2423,{}
1.58762E+12,4/22/20 21:34,2424,{}
1.58762E+12,4/22/20 21:34,2425,{}
1.58762E+12,4/22/20 21:34,2426,{}
1.58762E+12,4/22/20 21:34,2427,{}
1.58762E+12,4/22/20 21:35,2428,{}
1.58762E+12,4/22/20 21:35,2429,{}
1.58762E+12,4/22/20 21:46,2430,{}
1.58762E+12,4/22/20 22:51,2431,{}
1.58762E+12,4/22/20 23:02,2432,{}
1.58762E+12,4/22/20 23:12,2433,{}
1.58762E+12,4/22/20 23:18,2434,{}
1.58762E+12,4/22/20 23:18,2435,{}
1.58762E+12,4/22/20 23:18,2436,{}
1.58762E+12,4/22/20 23:19,2437,{}
1.58763E+12,4/23/20 2:14,2438,{}
1.58765E+12,4/23/20 7:16,2439,{}
1.58765E+12,4/23/20 7:55,2440,{}
1.58765E+12,4/23/20 7:55,2441,{}
1.58766E+12,4/23/20 9:01,2442,{}
1.58766E+12,4/23/20 9:05,2443,{}
1.58766E+12,4/23/20 9:06,2444,{}
1.58766E+12,4/23/20 9:16,2445,{}
1.58766E+12,4/23/20 9:16,2446,{}
1.58766E+12,4/23/20 9:29,2449,{}
1.58766E+12,4/23/20 9:30,2450,{}
1.58766E+12,4/23/20 9:36,2451,{}
1.58766E+12,4/23/20 9:41,2452,{}
1.58766E+12,4/23/20 10:06,2453,{}
1.58766E+12,4/23/20 10:21,2454,{}
1.58766E+12,4/23/20 10:23,2455,{}
1.58766E+12,4/23/20 10:32,2456,{}
1.58766E+12,4/23/20 10:38,2457,{}
1.58766E+12,4/23/20 10:47,2458,{}
1.58766E+12,4/23/20 10:56,2459,{}
1.58766E+12,4/23/20 10:57,2460,{}
1.58766E+12,4/23/20 10:58,2461,{}
1.58766E+12,4/23/20 10:59,2462,{}
1.58766E+12,4/23/20 11:03,2463,{}
1.58767E+12,4/23/20 11:04,2464,{}
1.58767E+12,4/23/20 11:07,2465,{}
1.58767E+12,4/23/20 11:08,2466,{}
1.58767E+12,4/23/20 11:19,2467,{}
